USER_ID,PLAY_DATE,MATCHES_STARTED,MATCHES_COMPLETED,MATCHES_WON
18632a4491ce730f04bab27f7da259f9225f5749,18/12/22 00:00,1,1,0
950e99c3b45c519e5a19e303c101f7a8fd6f2ad9,23/06/22 00:00,2,2,0
395cd82338c63db18ae542b0d378112f52b46686,15/07/22 00:00,7,7,0
e94f47097179c651b2a99b3bd251426796182cc9,06/07/22 00:00,9,9,0
bda957a1e8bda9cee93ab2a318d9dd88f9cafe41,27/10/22 00:00,2,2,0
98d0e7c925e2f2946c9eeec364eff4d84534d80c,16/02/23 00:00,2,2,0
d1b73c3acb9b6c95645d3fb9c4d1b60c89719e32,22/08/21 00:00,32,30,2
ce5845029f4db354efe3a0cb695b56cda65e4961,10/01/23 00:00,10,9,0
607fa73fcc9d159de6be3fda78316b264dcf59e0,01/05/22 00:00,1,1,0
680356fde169ab5a15c511f5d3488f8b263c6a32,14/01/21 00:00,7,5,0
9c942f04fc02ca231fbe4a07af3d19f1da909315,22/06/22 00:00,14,14,0
261286be802bcdf9f3ebd7cb2ff262e1e4b2d2da,08/08/22 00:00,3,3,0
9171ab2449bb4b0cb78e0e42c4e587cf3f3a94db,21/09/22 00:00,0,0,0
9be8893fb82ff5978c6be3341b658cabb5bf15d4,19/08/21 00:00,1,1,0
c24907d9af4e0ab7d2fa6b6d2d25f98135c4b6ea,13/07/22 00:00,5,5,0
ddad37e83785fd575a8c23b25aa1abccd80acfba,09/12/22 00:00,5,5,1
7b354cf0cc85c872997765e2b912dc363acfffbb,28/03/21 00:00,6,6,0
94aeebdd5a8205ff7b98f132fc4749db42a3e8b5,23/10/22 00:00,6,5,0
dc3f698e607133826001ab525bfd0c859f124a0b,09/08/22 00:00,2,2,0
2b376d76820a9bb956ef7a986126a5db96efeaf3,26/06/22 00:00,3,3,0
05e5b5ed7297e945a50e07b8c64768c439d34213,19/07/21 00:00,4,4,0
55c1c37ad8717ac9053128f22423b67f3f7fce2d,27/02/22 00:00,2,2,0
03c3c01ae9bd7fb0b2626818edf0c09131910aa2,14/01/23 00:00,12,12,0
e4d62127537a26d1e4f7e8206d42ecb1e4ecb0bb,25/12/22 00:00,1,1,0
13f53bfde805ecd514f6b3694cdb8c7f3e90daf1,21/08/22 00:00,5,5,0
40adeddea420c59720662ab38a323c6d7b65c72c,27/09/22 00:00,0,0,0
eee7b411d42563f02b3dee9d7dfd0b5026f3b322,25/08/22 00:00,0,0,0
315535e0e7f60499bc4553fb23f5f86131687db7,16/04/22 00:00,8,8,0
31bf64cc961ffd92588026258ad2bd1f35eb8df3,14/07/21 00:00,3,3,0
fa8a236b9971091eccbe88aa349f308b5935f162,05/04/23 00:00,2,0,0
f539df691dd0f0adb9e2f6a47f096b81ebea6cd6,23/03/23 00:00,1,1,0
2db4f6872be5feefeab220f3c267d09aba02765b,27/05/23 00:00,2,2,0
08e21f010b5de605667a2f6d60e0c9b7a38a4a48,24/06/23 00:00,6,6,0
6f483e44ecdff5c92b33006405957875b9748e15,16/08/23 00:00,2,1,0
fde618a001371a0f6ab8bc26e3bb39c5241dbffe,30/08/23 00:00,4,3,0
b960fb406b88855dd37d871d034f043ce26ac87b,19/09/23 00:00,2,0,0
44487a50c789c73dfe38916be3bd42f951f70fe9,10/10/23 00:00,13,8,8
b641d7c35dbbf46f937e33739c8387f590d3d5f9,18/10/23 00:00,11,9,0
e2e4d0501e7eeacebdc4737d657bac4475b789e1,18/10/23 00:00,2,2,1
6a74738053c3862612354868531eb1e89b1f9714,01/11/23 00:00,3,3,0
74842ddf4ee3d7ba9c898cf824d871699b0e8394,20/11/23 00:00,12,12,0
6e60e16b0f7ae33f065b57f288ebff1143611f9b,20/11/23 00:00,8,8,0
7b95953e96e38de1a7de7b635b75fa89de0beb8c,29/11/23 00:00,2,1,0
46e8beaedc8173c78641e4a14db2ddb72ae5827e,30/11/23 00:00,3,3,1
9a3082ac49019e10d4f0a4fb81c93ade8bce3894,23/01/24 00:00,5,4,0
76942ae16ffec23e41461023bd3f19be202f4e62,03/10/22 00:00,1,1,0
e8008036edf776859ead6c6e7ab5796c81eb82cb,21/07/21 00:00,12,11,0
e94f47097179c651b2a99b3bd251426796182cc9,25/06/22 00:00,15,15,1
bf5fed9d6ae160b971757acf265acf3dd8cbe22b,15/05/22 00:00,10,9,0
83200d50521a6fe40204448f8a08bdcacd6060c1,06/10/22 00:00,1,1,0
388521d148a2c31063ffc19f84105ec6dca48582,19/07/22 00:00,2,2,0
641ff2fe5ec30b3fa35d7186f494b180d42507da,29/06/21 00:00,11,11,0
53d6b4a80cd7a5f715dbc6f257eb1493bf0fb19b,13/08/22 00:00,1,1,0
33485740f693507907e76d363d2ee9b24ac91c6a,29/09/21 00:00,2,2,0
6779880c7f1af1d62d5a5bbdbb4d5b2e7847c8cb,21/05/22 00:00,14,14,0
c839dd5df6c9d6f76a835729670ab946cb2b90ba,05/07/22 00:00,3,3,0
cbfd171c028d71a904baf856ae78534e1484552f,22/01/23 00:00,5,5,0
13e58643895f7e1b38496120388aaad13fbc9af5,03/04/22 00:00,4,3,0
f6f6432e842a74936582db50f51239c5029e8eb9,21/12/22 00:00,5,5,0
86333f7aab5c93a24ca83ae8752f3fdb8525c56c,24/07/22 00:00,3,3,0
5f99a177a2d40776d7dc28ed85febe917cf21921,31/07/22 00:00,6,6,0
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,30/06/22 00:00,0,0,0
c3a231d2697a75d7af05258e478ed0fde8657e3f,18/04/22 00:00,0,0,0
0b22b295d1ceff40816a92b4241fe8ca7d821797,31/08/21 00:00,10,9,0
f80771b0cea4e67d18077cc250c2a35ac336351a,28/01/23 00:00,1,1,0
4f24e4bb67a6310eacdd3a65beadaf9eceb3c19c,09/10/21 00:00,3,3,0
dab9f2f1ec4da0549af0d0e7a5213e0880c2f6be,04/02/22 00:00,2,2,0
96020f124279da063105210505b49d8be9214da0,28/08/22 00:00,30,27,1
9b3136b31384f54e0f9090bd66968900fa8692fb,01/07/22 00:00,1,1,1
0b076483d6851091bfae5ea8b68d03e034a54dbd,07/02/23 00:00,2,2,0
6ba7546e5a89119a78f530fd9d5c453c1368d017,21/11/21 00:00,3,3,0
797f1c1cc2fccd5a5f76f8473eb36a7f9718fd3c,09/12/21 00:00,8,7,0
ab99b791a5ebf1ab3d000c9ba3f13a0db0c5dbf0,31/08/21 00:00,4,4,0
9200a9bd14730edf95f1a6c0da3005304b5e93cd,19/01/23 00:00,1,1,0
8af00e994d5c1d99bbc11acf712d5bda9b599e1e,14/07/22 00:00,2,2,0
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,06/07/22 00:00,0,0,0
faf857c473fe8eb84df67bd8fea9d7225c3356ec,23/02/22 00:00,13,13,0
055f83a70d0ed08c667fb4b9148ed2880c7c03fa,13/02/21 00:00,11,11,0
fd9ea207ca6d695540ed4ab59db50c23f0782554,16/05/21 00:00,1,0,0
91419b123d546034e68984643a0db8f8e8371755,17/10/22 00:00,2,2,0
80713064250bf730e251bb5bd9e694362aed3a36,17/05/22 00:00,49,48,1
9a675c6d647e29c242c3cdf18b3382c0e783d34f,27/01/23 00:00,15,15,1
53a2b9b2ce6eef09dbc49f52a18fb04c01f14de7,04/10/21 00:00,2,2,0
d006d25d3f07a491786049671bfb9d7a37762057,20/07/22 00:00,0,0,0
44e280d03345e675de3e30f268236d10d15a5aa7,12/02/23 00:00,13,11,1
6974093e63dab3badcf702a0f06f4997941cb101,26/08/21 00:00,15,14,0
1c19e0cf016ca5cccf5d04b1f1b3c61e06e49c91,12/06/22 00:00,2,2,0
ce66188495d637ce3112104cd97f582e7821d1aa,23/10/22 00:00,1,0,0
34a7ba74086f71f81dfc061fa472031fa8bac934,30/07/21 00:00,1,1,0
a85abe6ac8c69f3df029c78e3eea3124da3daef1,15/03/22 00:00,2,2,0
2981bcf8006cb772b1e7cd34554c2a434412e20c,18/02/21 00:00,3,2,0
607fa73fcc9d159de6be3fda78316b264dcf59e0,29/12/21 00:00,7,5,0
19d136fef32f967393eb9ee3568b048c51d5dd02,10/07/22 00:00,4,4,0
f3430dc385379b6434f153de827dcb0255f5af3f,21/10/22 00:00,0,0,0
385db21bef7dcc2f22469f52158efb03f789f4e8,16/12/22 00:00,2,2,0
89b4dfc51e3655e4961e413291d0bf33e7e981c5,24/05/23 00:00,2,1,0
f52805396139f67e7a0e86f8f8c1e57d7268036b,28/05/23 00:00,3,3,0
a790adb97175fe4190b8e8218d6b0b4cb7985742,28/05/23 00:00,10,10,2
b5de7f081b942e142ca4ea733f1d1cd365fd55cf,21/06/23 00:00,1,0,0
b87bc27e8e67670db09c9e2cce6100c4d5a68ccb,25/06/23 00:00,5,5,0
f539df691dd0f0adb9e2f6a47f096b81ebea6cd6,12/07/23 00:00,6,6,0
47bca857351c4fd00b1803b364b51f27df9037a6,12/07/23 00:00,1,1,0
b0f86f81175eca61d8366d337d45ba6a7c2fbc3d,07/08/23 00:00,7,7,0
d1434f95bd6eff21533bfa3794176f6e661b395c,07/08/23 00:00,2,2,0
c700a2bbdc2266c6fd0e8cdcd371e8642aa681c3,12/08/23 00:00,18,14,4
b0f86f81175eca61d8366d337d45ba6a7c2fbc3d,09/08/23 00:00,6,6,0
b1e69e08f46a1779c035fec6763db4a57d0ca7c6,21/08/23 00:00,6,6,0
ada76138ea8cafdb28528aaa5e7b3b2593bb3496,27/08/23 00:00,8,5,0
bedc74cedb99509e094ce78c927f47c35080d7ee,23/09/23 00:00,4,4,1
80047c439cb0ee3d72a800cc55fc6a1da08435fa,23/09/23 00:00,2,2,1
871e852771a6f9bac738ea55ba49e3c52105c715,25/09/23 00:00,6,6,1
1f8d4d5fd8dbfd5f7e6989274cb2040663409e97,25/09/23 00:00,7,7,0
fcb5676b571e80f323d9ace30282620d335561e5,25/09/23 00:00,0,0,0
8377175547b3be017f3751468a5559615cea265b,01/10/23 00:00,3,3,0
c5212bfd59178a809c58e2fe7b4576a23d4c7fb8,06/10/23 00:00,1,1,0
768accc071a3567990acda17d9f6ea54a9bead54,17/10/23 00:00,9,8,2
03c3c01ae9bd7fb0b2626818edf0c09131910aa2,11/11/23 00:00,11,11,0
4e4bd0a14f478799a74d4a2c847a940c8e048bfa,13/01/24 00:00,0,0,0
d5d0ed5b3923efde0a248b4f0fd2e0473fcffd1d,20/01/24 00:00,1,1,0
12958dcf797338940ddb49089e72da6fd7c301c3,06/02/24 00:00,5,5,0
dcc7cc0e9ff535d8ae9d571243772ed134a14bd7,01/04/24 00:00,2,2,0
571376fd4c435fbb16dd70c3f0b5e3c5d85b8f30,01/04/24 00:00,3,2,0
e8ff93db553c620948d08239db8f4bf8f065cc87,01/04/24 00:00,4,4,1
49527d4023a1ea1f903106958c5f07d4255e8947,26/02/24 00:00,1,1,0
ddd25eb6bd6e9c2ae915df44bc0d682cd347f0d9,09/06/24 00:00,4,4,1
a8abe23c68ca2748bc7bbcd0a8709089b99c873f,09/05/24 00:00,1,1,0
e2c35d189af8758690667c86f202d9d053085456,05/04/24 00:00,7,6,1
9c942f04fc02ca231fbe4a07af3d19f1da909315,21/06/22 00:00,1,1,0
f64743ce1b08916f31fa63a1cf4b0235d44cea03,27/07/21 00:00,4,4,0
ddad37e83785fd575a8c23b25aa1abccd80acfba,18/12/21 00:00,2,2,0
ef5f92d69b11c5b798041256ef46241952cd5ecc,27/07/21 00:00,2,1,0
7a1a6f407de9c6d370a78b1e283787145443f533,13/07/22 00:00,1,1,0
58b3375997db1cfe7317fe235575ff42096076a3,15/07/22 00:00,13,11,1
b211682cb7c3e0e2b1254833efcc9486d2d37285,15/02/21 00:00,5,5,0
78569537874a0adb107dd170911d704314d00aa1,24/04/22 00:00,3,3,0
a07447a1dcdf4b73115bcd738e9fc1cceb06ec50,20/01/22 00:00,1,0,0
02f1ffbb852dba74a3a1a88a08241bde3cc3e0ec,11/08/22 00:00,4,4,0
cc2095a3b5953516dcf8053083b0ed8c5f149aa5,05/08/21 00:00,1,1,0
5c0f16942e7305dc542c4f411728cb9a612b31d0,20/06/22 00:00,8,8,0
e4a298c7846fde738d133c238eedf4c1b89f9364,19/05/21 00:00,2,1,0
1eaf6157898903bdc961b3dbef274b2d8fdb68ba,28/12/22 00:00,2,2,0
5ad86b5ac8d7cdf29af3d6095d3415d0a44205d0,10/11/21 00:00,4,4,0
bbd93317a38e32c405590c7a6233c8b6a04c276a,01/02/22 00:00,1,1,0
c3744bdc96ae74cf0e9d4e361b271f611996a6db,01/07/21 00:00,4,4,0
1a187aa1e4fc65890f2f0d76264db069bd3ca417,22/12/21 00:00,9,8,1
3a188e56ae3eecde1b38c7e3dc1b6ec9b3b642df,25/10/22 00:00,13,13,0
385db21bef7dcc2f22469f52158efb03f789f4e8,05/07/22 00:00,16,16,1
3c914a9e7392942c0904647923db155b51d75b05,28/03/21 00:00,5,5,0
622361af87cf6960672d10c4f2ee23da6deb08d4,12/03/21 00:00,2,2,0
a1c5117452bef297b161c16811f1201fd55284f9,26/10/21 00:00,9,7,4
01bbf665a6ca47b1b79d86a518fa900281faf20c,31/05/22 00:00,0,0,0
d18b69d4b00f131de9587d92c2ef2a50db4bb358,13/02/22 00:00,0,0,0
ddd25eb6bd6e9c2ae915df44bc0d682cd347f0d9,21/08/22 00:00,1,0,0
f81508eae43cdc480b4dc977d647e4a664756856,26/11/21 00:00,1,1,0
46e8beaedc8173c78641e4a14db2ddb72ae5827e,13/02/23 00:00,9,9,0
c9479497578fd4a7d062898cbf8217b24cb3dcdc,02/11/22 00:00,3,3,0
9ffe68830f3588d6e63b52e495efd20dbd909299,08/04/22 00:00,0,0,0
adcc6ffb770e122d0e5bace3abe188363a635952,10/07/21 00:00,2,2,0
42d45fe1138bb4ca941601d0310e3bc52b54632a,19/02/23 00:00,6,6,0
cfa93dfc9ff0e05eb1ac441a5a8f7e2134ad36d4,08/09/21 00:00,2,2,0
a41551d6cbe97af283fe2bf3ca42b2f29414f02e,21/03/21 00:00,6,6,0
bc5271023de00024fadde1a2580dd930418f56b9,07/02/23 00:00,1,1,0
e902d222e9c6174ce13476c42d82ce24e8b4e9bf,19/07/22 00:00,10,10,0
154640b58d4be34ae2b44d354d3e950a88bbfc55,03/07/22 00:00,1,1,0
16174a0ba5f0d18fc5f01f458c8499a59ad74d69,29/12/21 00:00,2,2,0
fcaf89e9f4a177735fdf43730b34ef05f9047986,17/07/21 00:00,12,12,0
d7c31e3da55da3fddf6bae2e29752ae12a689155,27/07/22 00:00,1,1,0
119fee360a19b5359f43ba5daabf948bf9268cf3,24/08/21 00:00,6,6,0
a61803292fb2a558a01f01a01fc7fa1fea037937,08/08/21 00:00,5,5,0
14d34ce4ff8f7bfae43c83904412088671368cad,30/06/22 00:00,1,1,0
871e852771a6f9bac738ea55ba49e3c52105c715,10/01/23 00:00,3,3,0
66c19fbc3e6bf32e71244c866a4ee3675abf3d8a,16/07/22 00:00,0,0,0
a388e9b8d14e46ec5dade7ca301df9a37ac5ec10,25/04/22 00:00,0,0,0
03f671f09f60b7072c98d980da0d92f24566926d,18/09/22 00:00,2,1,0
e4a298c7846fde738d133c238eedf4c1b89f9364,06/07/21 00:00,3,3,0
05c0bd737be6be4ecd170955f88ccf6e518f91a6,17/07/21 00:00,3,3,0
22ed05d1dbd21377d721606feb124684108cbe3c,10/02/23 00:00,3,3,0
cd57bb8cf9225397943377f9eb94ec673427e63b,19/08/22 00:00,7,6,0
888cacca2d84a323d16680167330a527f0df4225,08/05/22 00:00,8,8,0
6aefa37603f0d924432fa8f7d16dc10d621c1df0,16/07/22 00:00,0,0,0
ee7fcd5125f8664e9a43ac6e947943ded75a695f,11/02/22 00:00,25,18,0
11cc73dfe24b966ef7465ad07d96d28471edeef3,12/11/22 00:00,2,2,0
d289d765c758f9fc823ea970d64d308e72d6d9cf,12/03/22 00:00,2,1,0
2151ba2969cbe00e914848f5785604bcafe77af1,12/06/21 00:00,11,9,0
bbd93317a38e32c405590c7a6233c8b6a04c276a,25/06/22 00:00,1,1,0
fb6e7d35f0991a1239b64283df6854fecf3ed798,26/06/21 00:00,2,2,0
91a3b95f95faa356563885151e834c3f58be9249,04/02/21 00:00,6,6,0
059ff5e592d5bbae2a795f8b37eac13585b2a4a3,28/09/21 00:00,16,16,0
680356fde169ab5a15c511f5d3488f8b263c6a32,27/01/21 00:00,2,2,0
680356fde169ab5a15c511f5d3488f8b263c6a32,23/09/21 00:00,1,1,0
1e297c940f92fdf662bc253a81a98ffdebe8c778,22/10/22 00:00,1,1,0
f64743ce1b08916f31fa63a1cf4b0235d44cea03,15/11/21 00:00,1,1,0
dab9f2f1ec4da0549af0d0e7a5213e0880c2f6be,21/05/22 00:00,10,10,0
06090e3d62ac93d1423d04de2aada9f4c7e73195,15/08/22 00:00,5,5,0
adf6f675d9967c458c782fb401836778a971d22e,08/08/22 00:00,4,4,0
3a188e56ae3eecde1b38c7e3dc1b6ec9b3b642df,17/07/22 00:00,11,10,0
011cc772cb4d0e616df307775633aa0a0efc5c65,25/09/22 00:00,4,4,0
1a187aa1e4fc65890f2f0d76264db069bd3ca417,26/05/22 00:00,3,1,0
330f812d0847e7cb77431b516e56c21af43d77f0,31/12/21 00:00,4,4,0
64df76406aeb3ce05ef025af2865d5f72825c178,05/08/22 00:00,5,4,0
78ec1872492d2d52dde07541c6e3f4e6b6cc88c7,27/03/23 00:00,9,8,0
18b7cd7952e1e9e5b912c7691f3adeabd0243494,18/03/23 00:00,1,1,0
58ce102c772c9ead2aa8f986cfe39b957247024f,01/04/23 00:00,3,3,0
415566e004984054b8dedd35fbb39e5175b41684,25/02/23 00:00,13,13,0
7432ab039e01b5895f6e4325b7615a61671a9eea,17/03/23 00:00,5,0,0
b913b5b20852ae04228ed742467d1a213f1f5a47,05/04/23 00:00,3,3,0
8cac289f0229c72664e0e4f1867419ef12aa4c6e,14/05/23 00:00,4,4,0
32912d4213f8e7a0f613004933370dc5969bfa61,16/05/23 00:00,11,10,0
c9479497578fd4a7d062898cbf8217b24cb3dcdc,10/05/23 00:00,4,4,0
553041438a860f3686d8604ec44adc75e081c028,10/06/23 00:00,7,7,0
162661cd5d856dd85451959be44de7a52bc6632f,15/06/23 00:00,14,13,0
0d37283d63f0344785e24756b2c46fe62b7f9bd6,15/06/23 00:00,8,7,3
53d6b4a80cd7a5f715dbc6f257eb1493bf0fb19b,02/07/23 00:00,9,8,1
df409ac9980c4d0b07f7209dea8a1b3043c62732,07/07/23 00:00,3,3,0
3c31733a5288cce6082ecb512183f94f26e111ea,12/07/23 00:00,3,3,0
768accc071a3567990acda17d9f6ea54a9bead54,16/07/23 00:00,3,2,1
9c942f04fc02ca231fbe4a07af3d19f1da909315,21/07/23 00:00,14,13,0
21f07d4710a8cb61c296aea6e69d7f41b2ba18a4,24/08/23 00:00,2,1,0
08e21f010b5de605667a2f6d60e0c9b7a38a4a48,24/08/23 00:00,6,6,1
857f4b3c401ad0450c827b4747b53fb95b2171ac,10/09/23 00:00,3,2,0
2e789befc4ef5d5c6ce3447e6e97c7fcd6fd730a,16/09/23 00:00,15,11,0
921770ddd144c8e9b1841b5cbaaad9fe575734f6,17/09/23 00:00,1,1,1
44487a50c789c73dfe38916be3bd42f951f70fe9,17/09/23 00:00,6,5,3
93d461291c4a0526b40c490bbd5af2d09e84aaeb,02/10/23 00:00,10,10,0
ae51f52a25f08ca5fa51f9b771e8e48aaa997649,02/10/23 00:00,1,1,0
0f49ee009fffd54dfee67a6886dbd8543e1387fa,01/10/23 00:00,3,3,0
269571d418d797f3ece4e5b8419dd6fa26da1389,18/10/23 00:00,1,1,0
150d8766f1a918013953f271ecac7750f1faf8d2,30/10/23 00:00,4,4,0
12958dcf797338940ddb49089e72da6fd7c301c3,08/12/23 00:00,4,4,1
a90065102328f2e121d7e9169cdbaabf2c23aed0,17/12/23 00:00,1,1,0
73d6190c1c99bfb6855c15df81e8bd0f3562e44b,21/12/23 00:00,1,1,0
46e8beaedc8173c78641e4a14db2ddb72ae5827e,27/12/23 00:00,8,7,1
4afc0d74c6a65db4babd3e1f0dd9b3c203041a5a,28/12/23 00:00,4,4,0
0aeaf904ada90a152c018adc50e17592bea66719,15/02/24 00:00,11,9,0
7f9c96f60ea308410c654d055705d6616c0801b0,15/02/24 00:00,4,3,2
cc75c85f01815415fae2a863fe42c52c5fcc0fb4,07/03/24 00:00,3,3,1
460f70fd4ad4eb66f530f5162764f556c1e61424,08/07/24 00:00,1,1,0
f3a26e424651d1079fe68a627c1b5e35abe68264,25/10/22 00:00,1,0,0
4519bad20f7323c9d676130c40dbc420d3a3ca92,12/10/22 00:00,7,7,0
c6f6f9f6c275e006b1f0f7ea761c92bed9fa424d,02/07/22 00:00,4,4,0
e6c498baa68cc01bf7ceedd3b8596df21b3d92e2,22/11/22 00:00,2,2,0
f64743ce1b08916f31fa63a1cf4b0235d44cea03,11/01/22 00:00,2,2,0
ff25678c2628326cb9e540d3e2be7f11e824d862,16/10/22 00:00,1,1,0
4a559cb2f0952bcefd762dd44bd346d8edf66471,07/01/23 00:00,1,1,0
e538039d95b49afdd669e797f07f4d21f1723f05,21/01/23 00:00,10,10,1
1ba1c6781ae48a76fc6e4bdf4304848d85b0abee,27/09/21 00:00,6,6,1
54c7dc40b97a61918a35e33f0f1d37a02ab0e284,18/11/21 00:00,1,1,0
94b732d17ff5ed63ce5e1d4ac7a10295d50e818b,23/09/22 00:00,6,5,0
f80771b0cea4e67d18077cc250c2a35ac336351a,19/09/22 00:00,0,0,0
89e401a523843c5e9d3b54f288f60b485b39bc5e,28/06/22 00:00,4,4,0
56833b6c266bd426732ad47239a260336ca76128,02/12/22 00:00,5,5,0
dd07e569296e2b6a032ad1188ba263fb349025dd,31/12/22 00:00,3,3,0
0ce1527d692ab9634df08171e5b0c03458e60e70,16/10/22 00:00,11,11,0
a735a7a13c7c527c70b55418022268c308577c9e,29/06/22 00:00,10,10,0
0f52081b2ebdba76ff4782b5b7dc0677e5521955,05/09/21 00:00,3,3,0
1a1529ea47f7316c5d4b2b154ae2be525e9e4c7a,05/10/21 00:00,2,2,0
530f83baa45b90639ccf59501e19677c08260ee0,16/08/22 00:00,2,1,0
be49e13b7648bcd3dbfabc9049d72c486849b9fd,04/05/22 00:00,0,0,0
aee700d71a365dc97715b3bef895662a45c3632c,29/01/22 00:00,0,0,0
73d6190c1c99bfb6855c15df81e8bd0f3562e44b,02/07/22 00:00,2,2,0
9e35004bd3527c86a08e1723a68edf864d2fb084,16/09/21 00:00,3,3,0
479d501a0affe8af478f3aa9750cf678a54ea76a,23/07/21 00:00,1,1,0
14d34ce4ff8f7bfae43c83904412088671368cad,13/01/21 00:00,2,2,0
341fc154b351693e0cc35346017fde64fde5a132,19/07/21 00:00,6,6,0
d5ff6084bc084a9d7382a5ae9012e6cd3e307e18,28/12/21 00:00,1,1,0
c31b9e346678bb14fd1db0d79e7ae44bb7e37756,26/09/21 00:00,3,3,0
81ac1e1c584902e2adcb1a9b93ffbce04aa508e3,25/10/22 00:00,14,14,0
fe7d6b07a19f92b2fa1ae5a9a58c7e060ddea7db,30/07/22 00:00,0,0,0
7af8587ea563f4ab61edcb90a25be2b26a14490c,04/12/22 00:00,1,1,0
f83dbbee1a4746a8e1218c419a93d553d08b4aad,24/06/21 00:00,25,25,0
bedc74cedb99509e094ce78c927f47c35080d7ee,13/08/22 00:00,9,9,3
7aedfe335396715f38fce32e77a9ae252a482db1,16/10/22 00:00,2,2,0
8fa155c52220228510e62d721321a8c800561f6e,26/11/21 00:00,26,22,1
67801061aeac2fae8e9de262c5dbc86d8ba27cb6,29/06/21 00:00,2,2,0
2151ba2969cbe00e914848f5785604bcafe77af1,03/06/21 00:00,21,21,2
834d4cd421ab3c21b71a9370c8abec34b61990af,25/10/22 00:00,6,5,0
2195e21963c0847ef331229255f4b7b4aeddb269,29/10/21 00:00,9,8,0
9c942f04fc02ca231fbe4a07af3d19f1da909315,14/06/22 00:00,0,0,0
cd8efda7ae789bebc5a01b23ebbc418603b6c5ea,21/12/22 00:00,6,6,0
604bb53aebcf8ba833b24ea2990a3ec0f32f13a1,16/04/22 00:00,10,10,0
5f99a177a2d40776d7dc28ed85febe917cf21921,29/06/21 00:00,6,6,1
872efb61ea2cf4d67a95a5f4ca4cdcaf0141861c,01/01/23 00:00,1,1,0
13f53bfde805ecd514f6b3694cdb8c7f3e90daf1,14/07/21 00:00,3,3,0
8f931eb8597a4b44efd4d68b71a9fdc158519abc,04/12/21 00:00,8,8,0
d2caa80107b0dac503a8b1de58074a33701ab62c,14/10/21 00:00,2,2,0
6033a4b28b8df695c0af401caf013782c696b2a2,26/05/21 00:00,1,1,0
7aedfe335396715f38fce32e77a9ae252a482db1,26/06/22 00:00,4,4,0
468701266b7b434dbcfe64e3b103cf9607d71127,17/08/22 00:00,8,7,0
875e375f065117448bd391934086362d7006e26f,28/08/22 00:00,7,7,0
16dc3208be3e4e461a56a01cd9a95f33c1d64ca1,30/07/22 00:00,4,4,0
638b441e128c2257d4d21ad05519aa230f921856,18/09/22 00:00,6,6,0
ddad37e83785fd575a8c23b25aa1abccd80acfba,08/01/22 00:00,4,4,0
c46707cf43ae1ea10940f2d524adc93157deb04e,27/04/22 00:00,1,1,0
7a61032ef60b3801ebbb9c05981ea62b16293d6a,06/02/22 00:00,17,17,0
82ab7158babc1e26da7a458fc1bafe8849e53756,18/08/22 00:00,41,39,1
37430b5285ba354ecaf3e08a337d9a5c7226e624,06/04/22 00:00,2,1,0
88cc8ddefa480ca0ef996faae6516eb7f9ceda2e,28/06/22 00:00,3,3,0
4ae2ae5a56cdde08e918cc66ee0c286020dd713a,13/02/21 00:00,7,7,0
b913b5b20852ae04228ed742467d1a213f1f5a47,17/01/23 00:00,1,1,0
505aa3e53d258fc2303892f441197cc4bde0dd83,28/10/21 00:00,1,1,0
9f6c40d96aeaeff5771831ce96c15012c064b541,28/03/21 00:00,40,40,0
e538039d95b49afdd669e797f07f4d21f1723f05,02/02/23 00:00,30,29,0
9c942f04fc02ca231fbe4a07af3d19f1da909315,20/10/21 00:00,2,2,0
4883f411f7f44633a160371b64e07385eb6b3067,27/11/22 00:00,3,3,0
797f1c1cc2fccd5a5f76f8473eb36a7f9718fd3c,28/03/22 00:00,1,1,0
cb6fe19f008345c87932895c1aecf50add8db7c4,15/12/22 00:00,14,14,1
dd07e569296e2b6a032ad1188ba263fb349025dd,29/05/22 00:00,11,9,0
f6cd3f2ae6b12e86efe57a3d1da526f1e84b3e33,27/11/21 00:00,2,1,0
895d9e4a348eba0df811ad1608ee42be61c7e93b,27/09/21 00:00,2,2,1
c5207ee2d1b85f349544a41f57f892d95846e5af,16/08/22 00:00,2,2,0
98d2cbde82cdcb313e2bf683853064405fdb6617,03/05/23 00:00,4,4,1
aee700d71a365dc97715b3bef895662a45c3632c,21/05/23 00:00,5,5,0
aec1aebb8745a1d2ce036e8a9ce3ba5873e891f3,27/04/23 00:00,1,1,0
e538039d95b49afdd669e797f07f4d21f1723f05,03/06/23 00:00,4,4,3
f372097d83bbd7cb9c0ec984ff8f1ebc11e21337,28/06/23 00:00,2,2,0
8b1d342805aa6d5da1647cb59d4586eabadbdf89,04/07/23 00:00,4,4,0
86a9504c902f7291c02f8486b7fb876f246db7d1,09/07/23 00:00,3,3,0
db077a9b3d9062b6bd5cf9fc6013c2ac5568747a,25/07/23 00:00,2,2,2
cec98ba7539bafbc3f918ba21023547fbd9c9a77,06/08/23 00:00,4,3,0
9de035940ce77552d580b6336d0b3ccfbfd2865e,06/08/23 00:00,3,1,0
51c2ea3bef1b9b9a57f8ad8a6f193a94f24d2f9f,21/09/23 00:00,3,3,0
cded88cc28544571d366e20c9bc5267997f10f92,22/09/23 00:00,2,2,0
